type,repo_name,issue_state,created_at,updated_at,days_elapsed,status
issue,aspectj,CLOSED,2020-08-14,2022-12-29,868,Graduated
comment,aspectj,NA,2021-02-08,2021-02-08,1,Graduated
comment,aspectj,NA,2021-02-09,2021-02-09,1,Graduated
comment,aspectj,NA,2022-01-14,2022-01-14,1,Graduated
comment,aspectj,NA,2022-01-14,2022-01-14,1,Graduated
comment,aspectj,NA,2022-01-14,2022-01-14,1,Graduated
comment,aspectj,NA,2022-01-18,2022-01-18,1,Graduated
issue,aspectj,CLOSED,2020-09-11,2023-01-04,846,Graduated
comment,aspectj,NA,2020-09-11,2020-09-11,1,Graduated
comment,aspectj,NA,2020-09-12,2020-09-12,1,Graduated
comment,aspectj,NA,2022-12-31,2022-12-31,1,Graduated
comment,aspectj,NA,2022-12-31,2022-12-31,1,Graduated
comment,aspectj,NA,2023-01-04,2023-01-04,1,Graduated
comment,aspectj,NA,2023-01-04,2023-01-04,1,Graduated
issue,aspectj,CLOSED,2020-10-19,2023-01-15,819,Graduated
comment,aspectj,NA,2020-10-19,2020-10-19,1,Graduated
comment,aspectj,NA,2021-01-19,2021-01-19,1,Graduated
comment,aspectj,NA,2021-01-19,2021-01-19,1,Graduated
comment,aspectj,NA,2023-01-08,2023-01-08,1,Graduated
comment,aspectj,NA,2023-01-08,2023-01-08,1,Graduated
comment,aspectj,NA,2023-01-08,2023-01-08,1,Graduated
comment,aspectj,NA,2023-01-08,2023-01-08,1,Graduated
comment,aspectj,NA,2023-01-15,2023-01-15,1,Graduated
issue,aspectj,OPEN,2020-11-01,2023-03-20,870,Graduated
comment,aspectj,NA,2020-11-04,2020-11-04,1,Graduated
comment,aspectj,NA,2020-11-11,2020-11-11,1,Graduated
issue,aspectj,CLOSED,2020-11-02,2023-01-06,796,Graduated
comment,aspectj,NA,2022-03-21,2022-03-21,1,Graduated
comment,aspectj,NA,2023-01-06,2023-01-06,1,Graduated
issue,aspectj,OPEN,2020-12-21,2022-03-21,456,Graduated
comment,aspectj,NA,2021-03-10,2021-03-10,1,Graduated
issue,aspectj,CLOSED,2021-02-16,2022-03-21,399,Graduated
comment,aspectj,NA,2021-02-18,2021-02-18,1,Graduated
issue,aspectj,CLOSED,2021-02-28,2022-03-21,387,Graduated
comment,aspectj,NA,2021-03-05,2021-03-05,1,Graduated
comment,aspectj,NA,2021-03-08,2021-03-08,1,Graduated
issue,aspectj,CLOSED,2021-03-26,2022-03-21,361,Graduated
comment,aspectj,NA,2021-03-26,2021-03-26,1,Graduated
comment,aspectj,NA,2021-03-26,2021-03-26,1,Graduated
comment,aspectj,NA,2021-03-26,2021-03-26,1,Graduated
comment,aspectj,NA,2021-03-26,2021-03-26,1,Graduated
comment,aspectj,NA,2021-03-27,2021-03-27,1,Graduated
comment,aspectj,NA,2021-04-10,2021-04-10,1,Graduated
comment,aspectj,NA,2021-04-10,2021-04-10,1,Graduated
comment,aspectj,NA,2021-04-10,2021-04-10,1,Graduated
comment,aspectj,NA,2021-04-10,2021-04-10,1,Graduated
comment,aspectj,NA,2021-04-26,2021-04-26,1,Graduated
issue,aspectj,OPEN,2021-04-26,2022-03-21,330,Graduated
comment,aspectj,NA,2021-06-07,2021-06-07,1,Graduated
comment,aspectj,NA,2021-06-08,2021-06-08,1,Graduated
issue,aspectj,CLOSED,2021-04-29,2022-03-21,327,Graduated
comment,aspectj,NA,2021-04-29,2021-04-29,1,Graduated
comment,aspectj,NA,2021-04-30,2021-04-30,1,Graduated
comment,aspectj,NA,2021-04-30,2021-04-30,1,Graduated
comment,aspectj,NA,2021-04-30,2021-04-30,1,Graduated
comment,aspectj,NA,2021-05-07,2021-05-07,1,Graduated
comment,aspectj,NA,2021-05-25,2021-05-25,1,Graduated
comment,aspectj,NA,2021-05-25,2021-05-25,1,Graduated
comment,aspectj,NA,2021-05-25,2021-05-25,1,Graduated
comment,aspectj,NA,2021-05-25,2021-05-25,1,Graduated
comment,aspectj,NA,2021-05-25,2021-05-25,1,Graduated
