type,repo_name,issue_state,created_at,updated_at,days_elapsed,status
issue,emf-compare,OPEN,2023-02-27,2023-12-30,307,Graduated
comment,emf-compare,NA,2023-02-27,2023-02-27,1,Graduated
comment,emf-compare,NA,2023-02-27,2023-02-27,1,Graduated
comment,emf-compare,NA,2023-12-30,2023-12-30,1,Graduated
issue,emf-compare,CLOSED,2023-10-02,2023-11-03,33,Graduated
comment,emf-compare,NA,2023-10-02,2023-10-02,1,Graduated
comment,emf-compare,NA,2023-10-02,2023-10-02,1,Graduated
comment,emf-compare,NA,2023-11-03,2023-11-03,1,Graduated
issue,emf-compare,CLOSED,2023-11-16,2023-11-20,5,Graduated
comment,emf-compare,NA,2023-11-17,2023-11-17,1,Graduated
comment,emf-compare,NA,2023-11-17,2023-11-17,1,Graduated
comment,emf-compare,NA,2023-11-20,2023-11-20,1,Graduated
issue,emf-compare,CLOSED,2024-04-24,2024-04-24,1,Graduated
comment,emf-compare,NA,2024-04-24,2024-04-24,1,Graduated
comment,emf-compare,NA,2024-04-24,2024-04-24,1,Graduated
issue,emf-compare,OPEN,2024-05-16,2024-05-16,1,Graduated
issue,emf-compare,OPEN,2024-06-19,2024-06-19,1,Graduated
comment,emf-compare,NA,2024-06-19,2024-06-19,1,Graduated
comment,emf-compare,NA,2024-06-19,2024-06-19,1,Graduated
