type,repo_name,issue_state,created_at,updated_at,days_elapsed,status
issue,ditto,CLOSED,2017-10-06,2017-10-09,4,Graduated
comment,ditto,NA,2017-10-06,2017-10-06,1,Graduated
comment,ditto,NA,2017-10-06,2017-10-06,1,Graduated
comment,ditto,NA,2017-10-09,2017-10-09,1,Graduated
issue,ditto,CLOSED,2017-10-09,2017-12-19,72,Graduated
comment,ditto,NA,2017-10-10,2017-10-10,1,Graduated
comment,ditto,NA,2017-10-10,2017-10-10,1,Graduated
comment,ditto,NA,2017-12-19,2017-12-19,1,Graduated
issue,ditto,CLOSED,2017-10-10,2017-12-06,58,Graduated
comment,ditto,NA,2017-10-10,2017-10-10,1,Graduated
comment,ditto,NA,2017-10-13,2017-10-13,1,Graduated
comment,ditto,NA,2017-10-20,2017-10-20,1,Graduated
comment,ditto,NA,2017-10-27,2017-10-27,1,Graduated
comment,ditto,NA,2017-11-13,2017-11-13,1,Graduated
comment,ditto,NA,2017-11-15,2017-11-15,1,Graduated
comment,ditto,NA,2017-11-15,2017-11-15,1,Graduated
comment,ditto,NA,2017-12-06,2017-12-06,1,Graduated
issue,ditto,CLOSED,2017-10-13,2017-10-13,1,Graduated
comment,ditto,NA,2017-10-13,2017-10-13,1,Graduated
issue,ditto,CLOSED,2017-10-13,2017-11-10,29,Graduated
comment,ditto,NA,2017-10-25,2017-10-25,1,Graduated
comment,ditto,NA,2017-10-27,2017-10-27,1,Graduated
comment,ditto,NA,2017-11-09,2017-11-09,1,Graduated
issue,ditto,CLOSED,2017-10-16,2017-12-19,65,Graduated
comment,ditto,NA,2017-12-19,2017-12-19,1,Graduated
issue,ditto,CLOSED,2017-10-17,2017-10-25,9,Graduated
comment,ditto,NA,2017-10-25,2017-10-25,1,Graduated
issue,ditto,CLOSED,2017-10-18,2017-11-09,23,Graduated
issue,ditto,CLOSED,2017-10-26,2018-05-15,202,Graduated
comment,ditto,NA,2017-11-09,2017-11-09,1,Graduated
comment,ditto,NA,2017-12-06,2017-12-06,1,Graduated
issue,ditto,CLOSED,2017-11-10,2017-11-13,4,Graduated
comment,ditto,NA,2017-11-13,2017-11-13,1,Graduated
issue,ditto,CLOSED,2017-11-10,2017-11-10,1,Graduated
comment,ditto,NA,2017-11-10,2017-11-10,1,Graduated
issue,ditto,CLOSED,2017-11-10,2017-11-13,4,Graduated
comment,ditto,NA,2017-11-10,2017-11-10,1,Graduated
comment,ditto,NA,2017-11-10,2017-11-10,1,Graduated
comment,ditto,NA,2017-11-11,2017-11-11,1,Graduated
comment,ditto,NA,2017-11-13,2017-11-13,1,Graduated
issue,ditto,CLOSED,2017-11-14,2017-11-14,1,Graduated
issue,ditto,CLOSED,2017-11-14,2024-05-09,2369,Graduated
comment,ditto,NA,2024-05-09,2024-05-09,1,Graduated
issue,ditto,CLOSED,2017-11-14,2018-01-04,52,Graduated
comment,ditto,NA,2018-01-04,2018-01-04,1,Graduated
issue,ditto,CLOSED,2017-11-15,2018-01-15,62,Graduated
comment,ditto,NA,2017-11-15,2017-11-15,1,Graduated
issue,ditto,CLOSED,2017-11-23,2018-01-15,54,Graduated
comment,ditto,NA,2017-11-24,2017-11-24,1,Graduated
issue,ditto,CLOSED,2017-11-24,2018-01-15,53,Graduated
issue,ditto,CLOSED,2017-12-05,2018-01-12,39,Graduated
comment,ditto,NA,2018-01-12,2018-01-12,1,Graduated
issue,ditto,CLOSED,2017-12-05,2018-02-06,64,Graduated
