type,repo_name,issue_state,created_at,updated_at,days_elapsed,status
issue,iceoryx2,CLOSED,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2024-01-17,37,Graduated
issue,iceoryx2,OPEN,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,OPEN,2023-12-12,2024-04-16,127,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2024-06-19,191,Graduated
issue,iceoryx2,OPEN,2023-12-12,2024-02-16,67,Graduated
comment,iceoryx2,NA,2023-12-15,2023-12-15,1,Graduated
comment,iceoryx2,NA,2023-12-16,2023-12-16,1,Graduated
issue,iceoryx2,OPEN,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2025-01-13,399,Graduated
comment,iceoryx2,NA,2025-01-13,2025-01-13,1,Graduated
issue,iceoryx2,OPEN,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,OPEN,2023-12-12,2024-10-03,297,Graduated
comment,iceoryx2,NA,2024-10-03,2024-10-03,1,Graduated
comment,iceoryx2,NA,2024-10-03,2024-10-03,1,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2024-03-07,87,Graduated
issue,iceoryx2,OPEN,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,OPEN,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2024-03-19,99,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2024-01-16,36,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2023-12-27,16,Graduated
issue,iceoryx2,OPEN,2023-12-12,2024-09-11,275,Graduated
issue,iceoryx2,OPEN,2023-12-12,2023-12-18,7,Graduated
comment,iceoryx2,NA,2023-12-12,2023-12-12,1,Graduated
comment,iceoryx2,NA,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,CLOSED,2023-12-12,2024-04-19,130,Graduated
issue,iceoryx2,OPEN,2023-12-12,2023-12-12,1,Graduated
issue,iceoryx2,OPEN,2023-12-12,2024-10-03,297,Graduated
comment,iceoryx2,NA,2023-12-12,2023-12-12,1,Graduated
comment,iceoryx2,NA,2024-10-03,2024-10-03,1,Graduated
comment,iceoryx2,NA,2024-10-03,2024-10-03,1,Graduated
comment,iceoryx2,NA,2024-10-03,2024-10-03,1,Graduated
comment,iceoryx2,NA,2024-10-03,2024-10-03,1,Graduated
issue,iceoryx2,CLOSED,2023-12-13,2023-12-13,1,Graduated
issue,iceoryx2,CLOSED,2023-12-13,2023-12-14,2,Graduated
issue,iceoryx2,CLOSED,2023-12-13,2023-12-24,12,Graduated
comment,iceoryx2,NA,2023-12-13,2023-12-13,1,Graduated
comment,iceoryx2,NA,2023-12-14,2023-12-14,1,Graduated
comment,iceoryx2,NA,2023-12-14,2023-12-14,1,Graduated
issue,iceoryx2,CLOSED,2023-12-14,2023-12-14,1,Graduated
issue,iceoryx2,CLOSED,2023-12-14,2023-12-14,1,Graduated
issue,iceoryx2,OPEN,2023-12-14,2023-12-14,1,Graduated
issue,iceoryx2,OPEN,2023-12-14,2023-12-14,1,Graduated
issue,iceoryx2,CLOSED,2023-12-15,2024-03-07,84,Graduated
comment,iceoryx2,NA,2024-03-07,2024-03-07,1,Graduated
issue,iceoryx2,OPEN,2023-12-15,2023-12-15,1,Graduated
issue,iceoryx2,OPEN,2023-12-15,2023-12-19,5,Graduated
comment,iceoryx2,NA,2023-12-15,2023-12-15,1,Graduated
comment,iceoryx2,NA,2023-12-15,2023-12-15,1,Graduated
comment,iceoryx2,NA,2023-12-16,2023-12-16,1,Graduated
comment,iceoryx2,NA,2023-12-16,2023-12-16,1,Graduated
comment,iceoryx2,NA,2023-12-16,2023-12-16,1,Graduated
comment,iceoryx2,NA,2023-12-17,2023-12-17,1,Graduated
comment,iceoryx2,NA,2023-12-18,2023-12-18,1,Graduated
comment,iceoryx2,NA,2023-12-19,2023-12-19,1,Graduated
comment,iceoryx2,NA,2023-12-19,2023-12-19,1,Graduated
issue,iceoryx2,OPEN,2023-12-16,2024-06-19,187,Graduated
comment,iceoryx2,NA,2023-12-16,2023-12-16,1,Graduated
comment,iceoryx2,NA,2023-12-16,2023-12-16,1,Graduated
